C concentration (weight%),Si concentration (weight%),Mn concentration (weight%),S concentration (weight%),P concentration (weight%),V concentration (weight%),O concentration (ppm/weight),Ti concentration (ppm/weight),N concentration (ppm/weight),Al concentration (ppm/weight),Current (A),Voltage (V),Heat input (kJ/mm),Interpass temperature (deg C),Post weld heat treatment temperature (deg C),Post weld heat treatment time (hours),Yield strength (MPa),Ultimate tensile strength (MPa),Elongation (%),Reduction of Area (%),Charpy temperature (deg C),Charpy impact toughness (J),AC,electrode positive,Type of weld_GMAA,Type of weld_GTAA,Type of weld_MMA,Type of weld_NGGMA,Type of weld_NGSAW,Type of weld_SA,Type of weld_SAA,Type of weld_ShMA,Type of weld_TSA
-0.012167949907932156,0.0973700480977567,0.40666789567334966,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.23515952741852106,-0.776520114954206,-0.5674551379688905,0.33490653639463663,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.7923716118611159,-0.7815942311614138,-0.3227297122380069,0.8127425727275748,,,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.0973700480977567,0.40666789567334966,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.23515952741852106,-0.776520114954206,-0.5674551379688905,0.33490653639463663,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.6498005085308803,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.0973700480977567,0.40666789567334966,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.23515952741852106,-0.776520114954206,-0.5674551379688905,0.33490653639463663,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.402993806194742,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.0973700480977567,0.40666789567334966,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.23515952741852106,-0.776520114954206,-0.5674551379688905,0.33490653639463663,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,0.5214616836054006,0.4331574384770055,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.03181339121973025,-0.776520114954206,-0.6728338924410666,1.0396055826122823,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.7923716118611159,-0.6574722007917602,-0.2002964769796619,0.8127425727275748,,,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,0.5214616836054006,0.4331574384770055,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.03181339121973025,-0.776520114954206,-0.6728338924410666,1.0396055826122823,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.5943902814400581,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,0.5214616836054006,0.4331574384770055,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.03181339121973025,-0.776520114954206,-0.6728338924410666,1.0396055826122823,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.26446823846768647,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,0.5214616836054006,0.4331574384770055,-0.4028834839605858,-0.11010119616063897,1.5429809679915314e-17,0.03181339121973025,-0.776520114954206,-0.6728338924410666,1.0396055826122823,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.5126260668879724,-0.48706034248822366,-0.11010119616063897,1.5429809679915314e-17,-0.03596865417986669,-0.776520114954206,-0.7044475187827195,2.2375939611822804,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.4468975550863173,-0.5784854541928897,-0.3635407906574559,0.6004852009130134,,,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.5126260668879724,-0.48706034248822366,-0.11010119616063897,1.5429809679915314e-17,-0.03596865417986669,-0.776520114954206,-0.7044475187827195,2.2375939611822804,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.7606209627125248,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.5126260668879724,-0.48706034248822366,-0.11010119616063897,1.5429809679915314e-17,-0.03596865417986669,-0.776520114954206,-0.7044475187827195,2.2375939611822804,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.12594267074063087,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.5126260668879724,-0.48706034248822366,-0.11010119616063897,1.5429809679915314e-17,-0.03596865417986669,-0.776520114954206,-0.7044475187827195,2.2375939611822804,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
0.21635208494835886,1.2848266275191593,0.5656051524952841,-0.48706034248822366,-0.3505958414123052,1.5429809679915314e-17,0.018256982139810862,-0.7868090868287927,-0.6833717678882842,3.92887167210463,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.4792857479089546,-0.5107825285367149,0.003758915117580452,0.8127425727275748,,,False,True,False,False,True,False,False,False,False,False,False
0.21635208494835886,1.2848266275191593,0.5656051524952841,-0.48706034248822366,-0.3505958414123052,1.5429809679915314e-17,0.018256982139810862,-0.7868090868287927,-0.6833717678882842,3.92887167210463,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.1484925523482805,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
0.21635208494835886,1.2848266275191593,0.5656051524952841,-0.48706034248822366,-0.3505958414123052,1.5429809679915314e-17,0.018256982139810862,-0.7868090868287927,-0.6833717678882842,3.92887167210463,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,0.15364778428604198,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.21635208494835886,1.2848266275191593,0.5656051524952841,-0.48706034248822366,-0.3505958414123052,1.5429809679915314e-17,0.018256982139810862,-0.7868090868287927,-0.6833717678882842,3.92887167210463,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
-0.33209599870673895,-0.24190326030835876,0.40666789567334966,-0.23452976690531024,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.4576936193605297,-0.7590265892760222,1.309713424539932,1.0138285039203163,,,False,True,False,False,True,False,False,False,False,False,False
-0.33209599870673895,-0.24190326030835876,0.40666789567334966,-0.23452976690531024,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.7857101638927362,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
-0.33209599870673895,-0.24190326030835876,0.40666789567334966,-0.23452976690531024,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.037672098166636,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.33209599870673895,-0.24190326030835876,0.40666789567334966,-0.23452976690531024,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.4472730149674328,-0.4515385080494967,-0.6869070806209499,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.012551720996227842,0.5391156096916283,-0.31870662543294803,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.38553918371991286,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.34973297661840513,-0.6349045589063685,1.0240358756037922,1.0138285039203163,,,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.012551720996227842,0.5391156096916283,-0.31870662543294803,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.38553918371991286,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.1761976658936915,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.012551720996227842,0.5391156096916283,-0.31870662543294803,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.38553918371991286,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.5666851678946471,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.17064807797710066,0.012551720996227842,0.5391156096916283,-0.31870662543294803,-0.2062990542613055,1.5429809679915314e-17,-0.06308147233970546,-0.38553918371991286,-0.5885308888633257,-0.1724767768820684,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.35182502940234284,0.40666789567334966,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.27416052669891794,-0.5333501704221065,1.0648469540232406,0.9132855383239448,,,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.35182502940234284,0.40666789567334966,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.4255436878023915,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.35182502940234284,0.40666789567334966,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.6498005085308803,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,0.35182502940234284,0.40666789567334966,-0.4028834839605858,-0.2062990542613055,1.5429809679915314e-17,-0.1308635177393024,-0.4575619868420195,-0.609606639757761,0.616786154881695,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.27422018165507045,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.06985967687966516,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.20938414105364322,-0.36409285628166976,0.41186969931206513,0.8127425727275748,,,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.27422018165507045,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.06985967687966516,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.4809539148932138,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.27422018165507045,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.06985967687966516,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.7883260762579359,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.07924006403458425,0.9455533191130444,0.27422018165507045,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.06985967687966516,-0.4575619868420195,-0.6412202660994137,1.6738347242081637,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.38553918371991286,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.27416052669891794,-0.4092281400524529,-0.2002964769796619,0.8127425727275748,,,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.38553918371991286,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.5363641419840361,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.38553918371991286,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.5666851678946471,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
-0.012167949907932156,1.539281608823746,0.2477306388514146,-0.4028834839605858,-0.2543979833116387,1.5429809679915314e-17,-0.1240853131993427,-0.38553918371991286,-0.662296016993849,2.7308832935346325,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,2.0481915714329184,0.3007097244587263,-0.48706034248822366,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.43698404309284616,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-0.14694676762347852,1.374196268612701,-0.20938414105364322,-0.29638993062549507,0.6159250914093075,0.6004852009130134,,,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,2.0481915714329184,0.3007097244587263,-0.48706034248822366,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.43698404309284616,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-1.0930823252574582,-1.1706986606623175,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,2.0481915714329184,0.3007097244587263,-0.48706034248822366,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.43698404309284616,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,-0.09569823762265806,0.33614176652163724,False,True,False,False,True,False,False,False,False,False,False
0.12494407100584246,2.0481915714329184,0.3007097244587263,-0.48706034248822366,-0.2543979833116387,1.5429809679915314e-17,-0.1308635177393024,-0.43698404309284616,-0.6201445152049786,3.5765221489958074,-0.6337625456342338,-0.5532006348973932,-0.5613082293542043,-0.11789399566416926,-1.0231261752080394,-0.8570593605065147,,,,,,,False,True,False,False,True,False,False,False,False,False,False
